id,neighbourhood_cleansed,room_type,property_type_bucket,price_numeric,number_of_reviews,review_scores_rating,review_scores_cleanliness,review_scores_communication,host_segment,host_response_rate
769670259732708208,Camden,entire_home,apartment,234.0,31,4.48,4.61,4.19,Commercial (21+),0.95
770211189447927016,Lambeth,entire_home,house,158.0,36,4.44,4.58,4.56,Single (1),1.0
770307441628408918,Newham,entire_home,apartment,250.0,27,4.41,4.41,4.85,Small (2–5),
771431177343892221,Westminster,entire_home,apartment,260.0,64,4.47,4.56,4.69,Commercial (21+),1.0
771892970139036814,Camden,entire_home,apartment,70.0,107,4.45,4.63,4.9,Commercial (21+),0.99
772297016793415636,Westminster,entire_home,apartment,290.0,60,4.33,4.52,4.52,Professional (6–20),1.0
772451416540638174,Westminster,private_room,house,60.0,75,4.56,4.76,4.81,Commercial (21+),1.0
773607682094137117,Camden,entire_home,apartment,249.0,43,4.56,4.65,4.77,Professional (6–20),1.0
775106281907520742,Westminster,entire_home,house,220.0,95,4.57,4.67,4.8,Professional (6–20),0.95
775171328247476566,Camden,entire_home,apartment,162.0,29,4.55,4.52,4.69,Professional (6–20),1.0
775928134138464631,Hackney,entire_home,apartment,221.0,27,4.15,4.11,4.26,Commercial (21+),
775966138988269200,Hackney,entire_home,apartment,192.0,23,4.3,4.13,4.52,Commercial (21+),
776591255222328037,Westminster,entire_home,apartment,157.0,40,4.13,4.88,4.43,Commercial (21+),0.98
777660387402534117,Croydon,private_room,house,50.0,36,4.25,4.11,4.5,Commercial (21+),1.0
778043744938747948,Croydon,entire_home,house,134.0,25,4.44,4.2,4.84,Single (1),0.5
778299512764245974,Tower Hamlets,entire_home,apartment,141.0,95,4.52,4.4,4.67,Professional (6–20),1.0
779736001219252724,Kensington and Chelsea,entire_home,apartment,249.0,33,4.58,4.58,4.73,Commercial (21+),1.0
780907405152561776,Westminster,entire_home,apartment,127.0,47,4.53,4.79,4.68,Commercial (21+),0.98
781382459909864717,Tower Hamlets,entire_home,house,145.0,44,4.43,4.2,4.8,Professional (6–20),1.0
781702638887902691,Islington,entire_home,apartment,108.0,25,4.52,4.48,4.64,Professional (6–20),0.95
781995382043997082,Westminster,entire_home,apartment,130.0,42,4.31,4.21,4.71,Commercial (21+),1.0
782397308616565363,Westminster,entire_home,apartment,113.0,25,4.4,4.52,4.64,Commercial (21+),0.98
783057805808364031,Hammersmith and Fulham,entire_home,apartment,93.0,21,4.14,4.76,4.81,Commercial (21+),0.98
783252558212006643,Islington,entire_home,apartment,102.0,22,4.41,4.68,4.73,Professional (6–20),1.0
783261072074226895,Islington,entire_home,apartment,108.0,24,4.5,4.58,4.96,Professional (6–20),1.0
783753339033209509,Enfield,entire_home,apartment,81.0,117,4.57,4.51,4.89,Small (2–5),1.0
785690201915437989,Westminster,entire_home,apartment,107.0,23,4.57,4.61,4.61,Small (2–5),0.75
786016382491686747,Newham,entire_home,apartment,117.0,31,4.35,4.42,4.52,Professional (6–20),0.96
786568848741797893,Lewisham,entire_home,apartment,140.0,24,4.5,4.5,4.58,Small (2–5),0.07
786706508449392683,Lambeth,private_room,apartment,61.0,31,4.35,4.48,4.52,Small (2–5),
786850519334297907,Kensington and Chelsea,entire_home,apartment,136.0,38,4.55,4.13,4.89,Small (2–5),1.0
787084279813460956,Greenwich,entire_home,apartment,166.0,41,4.46,4.78,4.83,Small (2–5),
787680772205257097,Sutton,private_room,house,33.0,26,4.54,4.69,4.85,Professional (6–20),0.95
788576415971121774,Newham,private_room,apartment,,37,4.3,4.38,4.65,Professional (6–20),
789642758194343243,Lambeth,private_room,house,,77,4.26,4.16,4.64,Professional (6–20),1.0
790645528786003607,Newham,private_room,apartment,,21,4.57,4.62,4.48,Professional (6–20),
790803320883655359,Lambeth,private_room,house,52.0,45,4.42,4.47,4.76,Professional (6–20),1.0
790820364713548635,Lambeth,private_room,house,50.0,48,4.4,4.4,4.71,Professional (6–20),1.0
791045639813883897,Lambeth,private_room,house,45.0,39,4.15,4.23,4.62,Professional (6–20),1.0
791845852304786685,Greenwich,entire_home,apartment,,74,4.47,4.58,4.73,Single (1),1.0
792519150776076448,Southwark,entire_home,house,276.0,25,4.56,4.32,4.68,Small (2–5),0.91
792553787668875176,Brent,private_room,house,33.0,35,4.46,4.26,4.74,Professional (6–20),0.96
792578093641158393,Brent,private_room,house,34.0,99,4.52,4.25,4.82,Professional (6–20),0.96
793415065611624914,Camden,entire_home,apartment,,35,4.4,4.54,4.6,Single (1),
793977755010018293,Lewisham,entire_home,apartment,86.0,48,4.48,4.52,4.85,Single (1),1.0
796970576597738430,Westminster,entire_home,apartment,185.0,39,4.49,4.77,4.51,Professional (6–20),1.0
797107706332239356,Lambeth,private_room,house,62.0,162,4.48,4.27,4.94,Small (2–5),1.0
798536260695656272,Hackney,entire_home,apartment,,41,4.44,4.27,4.12,Commercial (21+),
798640411848220576,Lambeth,entire_home,apartment,279.0,20,4.35,4.5,4.7,Professional (6–20),1.0
799239931886970276,Westminster,entire_home,apartment,164.0,20,4.35,4.15,4.8,Single (1),
799938115792376076,Greenwich,entire_home,apartment,,22,4.14,3.86,4.82,Commercial (21+),0.96
800435081578093444,Westminster,entire_home,apartment,169.0,57,4.58,4.67,4.88,Commercial (21+),1.0
800459751640951658,Camden,entire_home,apartment,98.0,22,4.55,4.55,4.82,Small (2–5),0.94
800490306105799893,Camden,entire_home,apartment,300.0,22,4.5,4.41,4.45,Commercial (21+),1.0
801050543513080565,Waltham Forest,entire_home,apartment,258.0,114,4.51,4.44,4.66,Single (1),1.0
801194254257191699,Kensington and Chelsea,entire_home,apartment,81.0,106,4.25,4.69,4.6,Commercial (21+),0.98
801210121367481302,Kensington and Chelsea,entire_home,apartment,116.0,27,4.3,4.81,4.56,Commercial (21+),0.98
801366651097775610,Newham,entire_home,apartment,,23,4.57,4.65,4.26,Commercial (21+),
801491083534347184,Westminster,entire_home,apartment,222.0,89,4.55,4.48,4.76,Professional (6–20),0.99
803419326821535669,Lambeth,entire_home,apartment,267.0,82,4.24,4.26,4.68,Commercial (21+),1.0
803495316359939508,Islington,private_room,house,42.0,38,4.32,4.26,4.87,Professional (6–20),1.0
803495373933450262,Islington,private_room,house,,98,4.52,4.53,4.82,Professional (6–20),1.0
803495429259011423,Islington,private_room,house,42.0,37,4.3,4.41,4.78,Professional (6–20),1.0
803710458122875597,Islington,entire_home,apartment,157.0,34,4.35,4.68,4.62,Commercial (21+),1.0
804799895767975296,Lambeth,entire_home,apartment,107.0,109,4.5,4.42,4.73,Small (2–5),1.0
806980478585297486,Hammersmith and Fulham,entire_home,apartment,127.0,48,4.4,4.31,4.88,Professional (6–20),1.0
807178324796546909,Camden,entire_home,apartment,110.0,38,4.42,4.55,4.71,Professional (6–20),0.91
807245764972133272,Tower Hamlets,private_room,house,47.0,20,3.65,3.55,4.3,Small (2–5),0.93
807413774576549273,Croydon,private_room,apartment,40.0,60,4.35,4.18,4.58,Commercial (21+),1.0
808848042226990355,Redbridge,entire_home,apartment,68.0,23,4.3,4.39,4.61,Professional (6–20),0.5
809862296437754917,Southwark,private_room,apartment,,50,4.4,4.4,4.68,Professional (6–20),0.97
810163839993331598,Islington,entire_home,apartment,122.0,105,4.45,4.43,4.73,Small (2–5),0.83
810678445683335502,Westminster,entire_home,apartment,135.0,28,4.54,4.39,4.64,Professional (6–20),1.0
810862933733243416,Haringey,entire_home,apartment,105.0,56,4.54,4.66,4.71,Single (1),1.0
811531236813323599,Southwark,entire_home,apartment,,23,4.48,4.57,4.52,Commercial (21+),1.0
811749823559335773,Croydon,entire_home,apartment,131.0,27,4.52,4.63,4.63,Commercial (21+),1.0
812135797008785635,Westminster,entire_home,house,210.0,117,4.49,4.52,4.74,Professional (6–20),0.95
812158367267815122,Hammersmith and Fulham,entire_home,apartment,,41,4.54,4.37,4.88,Professional (6–20),0.95
812319907352772534,Islington,entire_home,apartment,102.0,49,4.53,4.63,4.76,Professional (6–20),1.0
812783536249082903,Westminster,entire_home,apartment,,43,4.02,3.72,4.21,Small (2–5),0.7
812823242667594188,Westminster,entire_home,apartment,,33,4.09,3.76,4.52,Commercial (21+),
812864961166500325,Hammersmith and Fulham,entire_home,apartment,,68,4.35,4.28,4.35,Commercial (21+),
812897361127495059,Hammersmith and Fulham,entire_home,apartment,,33,3.76,3.94,3.79,Single (1),0.9
812907061887097642,Hammersmith and Fulham,entire_home,apartment,,20,3.9,3.65,4.0,Commercial (21+),
815112957159262905,Greenwich,entire_home,apartment,,84,4.45,4.6,4.82,Single (1),
815698583908713085,Islington,entire_home,apartment,88.0,53,4.36,4.28,4.32,Commercial (21+),0.77
816413569336170958,Hackney,entire_home,apartment,169.0,26,4.54,4.35,4.88,Single (1),0.9
816473036014153955,Havering,entire_home,apartment,82.0,22,4.55,4.59,4.91,Commercial (21+),1.0
817260671514782692,Tower Hamlets,private_room,apartment,69.0,23,4.09,3.87,4.74,Small (2–5),0.86
817265890540008191,Westminster,entire_home,apartment,149.0,46,4.46,4.48,4.78,Commercial (21+),1.0
818019612156760508,Camden,entire_home,apartment,116.0,183,4.33,4.23,4.77,Small (2–5),1.0
818592286713057703,Brent,entire_home,house,270.0,34,4.5,4.68,4.76,Professional (6–20),0.94
818909604769674093,Lambeth,private_room,apartment,113.0,77,4.49,4.32,4.71,Commercial (21+),0.99
820088566814291796,Southwark,entire_home,apartment,140.0,24,4.5,4.29,4.67,Single (1),1.0
820477888809227596,Hackney,entire_home,apartment,69.0,22,4.32,4.32,4.55,Commercial (21+),1.0
820867857123286735,Westminster,entire_home,apartment,618.0,20,4.45,4.55,4.45,Commercial (21+),0.93
820877388113595098,Brent,entire_home,apartment,57.0,28,4.07,4.14,4.36,Commercial (21+),0.99
820902167654358387,Brent,entire_home,apartment,,21,4.24,3.71,4.24,Professional (6–20),0.96
820978391347451273,Croydon,private_room,house,34.0,118,4.46,4.49,4.56,Single (1),0.8
821534661232999598,Tower Hamlets,entire_home,apartment,200.0,25,4.32,4.32,4.2,Small (2–5),0.5
821637440844163957,Westminster,private_room,apartment,,37,4.41,4.35,4.81,Commercial (21+),1.0
821800220051860674,Newham,private_room,apartment,,23,4.57,4.61,4.61,Single (1),
822161941127148779,Hackney,entire_home,apartment,192.0,29,4.41,4.48,4.76,Commercial (21+),
822263861940295647,Southwark,entire_home,house,252.0,42,4.43,4.36,4.71,Small (2–5),1.0
822269803847389592,Westminster,private_room,hotel,172.0,48,4.4,4.63,4.83,Professional (6–20),1.0
822291672053593250,Brent,entire_home,apartment,63.0,27,4.37,4.22,4.26,Commercial (21+),0.99
822481698918234372,Southwark,private_room,apartment,,38,4.24,4.32,4.63,Professional (6–20),0.97
822544762887627017,Westminster,entire_home,apartment,73.0,88,4.58,4.66,4.85,Commercial (21+),1.0
822933362148317131,Hammersmith and Fulham,entire_home,apartment,,22,4.32,4.32,4.5,Professional (6–20),1.0
822993383074369171,Kensington and Chelsea,entire_home,apartment,96.0,44,4.43,4.55,4.75,Professional (6–20),1.0
823110220421522596,Ealing,entire_home,apartment,,21,4.48,4.62,4.57,Commercial (21+),
823111168478204980,Ealing,entire_home,apartment,,36,4.17,4.08,4.33,Commercial (21+),
823663843786273848,Redbridge,entire_home,house,172.0,24,4.58,4.54,4.79,Small (2–5),1.0
823775571588980528,Westminster,entire_home,apartment,82.0,116,4.56,4.72,4.88,Commercial (21+),1.0
823793413323130304,Hackney,entire_home,apartment,109.0,55,4.58,4.64,4.6,Professional (6–20),0.98
823832097040791638,Brent,entire_home,apartment,72.0,111,4.58,4.69,4.88,Commercial (21+),1.0
823833654010428999,Harrow,private_room,house,35.0,86,4.48,4.26,4.78,Professional (6–20),0.96
825028681242736964,Lambeth,entire_home,apartment,108.0,33,4.58,4.18,4.76,Small (2–5),0.92
825090200838716637,Waltham Forest,entire_home,apartment,,29,4.52,4.0,4.69,Commercial (21+),1.0
826002443322122440,Westminster,entire_home,apartment,286.0,24,4.33,4.38,4.33,Commercial (21+),0.93
826019193343466103,Lambeth,private_room,house,,20,4.55,4.6,4.8,Professional (6–20),
826145655528587759,Camden,entire_home,other,90.0,64,4.42,4.33,4.84,Single (1),1.0
826201529138994861,Westminster,entire_home,house,83.0,69,4.58,4.78,4.7,Small (2–5),1.0
826512793581069612,Brent,entire_home,apartment,61.0,68,4.51,4.59,4.85,Commercial (21+),1.0
826517611973735299,Brent,entire_home,apartment,71.0,76,4.53,4.72,4.96,Commercial (21+),1.0
826522666044512955,Hammersmith and Fulham,entire_home,apartment,116.0,93,4.43,4.61,4.84,Commercial (21+),1.0
826562343836787549,Greenwich,entire_home,apartment,137.0,21,4.52,4.76,4.52,Commercial (21+),0.99
826660151822125326,Wandsworth,entire_home,apartment,,23,4.48,4.7,4.35,Small (2–5),
827958766652905888,Kensington and Chelsea,entire_home,apartment,119.0,62,4.53,4.9,4.58,Commercial (21+),0.98
828064239275366325,Lambeth,private_room,apartment,50.0,85,4.48,4.41,4.53,Small (2–5),0.92
828941005308772305,Newham,private_room,house,54.0,39,4.23,4.31,4.62,Commercial (21+),
830256558805351634,Southwark,entire_home,apartment,167.0,49,4.51,4.06,4.78,Single (1),0.0
830413520725956971,Wandsworth,private_room,apartment,,44,4.55,4.45,4.84,Professional (6–20),
830916995998867634,Camden,private_room,hotel,,23,4.13,3.87,4.48,Commercial (21+),0.99
831596859585426432,Kingston upon Thames,entire_home,apartment,80.0,27,4.3,4.11,4.78,Small (2–5),0.8
831664743871950199,Kensington and Chelsea,entire_home,apartment,151.0,24,4.58,4.67,4.92,Commercial (21+),1.0
831824291710742865,Lewisham,entire_home,apartment,89.0,23,4.52,4.22,4.78,Single (1),1.0
832752376800487776,Tower Hamlets,entire_home,apartment,,32,4.56,4.75,4.81,Commercial (21+),1.0
833167102097696703,Brent,entire_home,apartment,,44,4.57,4.2,4.64,Commercial (21+),0.99
833238895635782913,Islington,private_room,apartment,50.0,120,4.49,4.36,4.66,Professional (6–20),0.98
833257564391079284,Islington,private_room,apartment,54.0,114,4.41,4.27,4.71,Professional (6–20),0.98
833262227134208694,Camden,private_room,apartment,54.0,115,4.18,4.1,4.64,Professional (6–20),0.98
833892128551361200,Lewisham,private_room,house,41.0,23,4.39,4.52,4.65,Single (1),0.9
834104805985713426,Southwark,entire_home,house,231.0,34,4.35,4.09,4.71,Small (2–5),1.0
834227022342070603,City of London,entire_home,apartment,,32,4.47,4.69,4.88,Professional (6–20),0.95
834656778289919647,Kensington and Chelsea,entire_home,apartment,,20,4.35,4.2,4.7,Commercial (21+),1.0
834679856058797120,Lewisham,private_room,house,35.0,21,4.48,4.24,4.86,Single (1),0.5
834759151201150627,Camden,private_room,hotel,150.0,71,4.39,4.58,4.58,Commercial (21+),1.0
835326973126076661,Hammersmith and Fulham,entire_home,apartment,124.0,93,4.48,4.59,4.82,Professional (6–20),0.86
835436604643050219,Hackney,entire_home,apartment,216.0,62,4.44,4.39,4.69,Single (1),1.0
836012772016463124,Camden,private_room,hotel,207.0,38,3.92,4.05,4.37,Commercial (21+),0.99
836053316454888547,Tower Hamlets,entire_home,apartment,77.0,23,3.96,3.74,4.57,Professional (6–20),1.0
836115225051499471,Camden,private_room,hotel,,190,3.96,3.98,4.53,Commercial (21+),0.99
836653225073014164,City of London,entire_home,apartment,270.0,23,4.3,4.57,4.7,Professional (6–20),1.0
836752132476419439,Camden,private_room,hotel,145.0,81,4.2,4.28,4.63,Commercial (21+),0.99
837572213747850393,Camden,entire_home,apartment,,22,4.55,4.77,4.95,Small (2–5),1.0
837617970727131157,Kensington and Chelsea,entire_home,apartment,121.0,23,4.48,4.48,4.91,Professional (6–20),1.0
839014533769248824,Tower Hamlets,private_room,house,94.0,35,4.06,4.17,4.63,Commercial (21+),
839074761866133407,Croydon,private_room,house,40.0,51,4.24,4.14,4.33,Commercial (21+),1.0
839103453094777645,Croydon,private_room,house,40.0,59,4.37,4.29,4.66,Commercial (21+),1.0
839111420501049636,Croydon,private_room,house,40.0,20,4.15,4.1,4.5,Commercial (21+),1.0
839280946896928788,Croydon,private_room,house,40.0,57,4.37,4.18,4.61,Commercial (21+),1.0
840024067687982798,Westminster,private_room,apartment,60.0,85,4.49,4.24,4.78,Commercial (21+),1.0
840522261726801390,Kensington and Chelsea,entire_home,apartment,250.0,24,4.38,4.33,4.83,Commercial (21+),0.99
840525233292016662,Camden,entire_home,apartment,,36,4.44,4.47,4.56,Commercial (21+),0.99
841277813979276063,Harrow,entire_home,apartment,125.0,64,4.53,4.61,4.58,Commercial (21+),0.99
841817408683161442,Westminster,entire_home,apartment,167.0,33,4.58,4.7,4.58,Professional (6–20),0.85
841993152945342655,Westminster,entire_home,apartment,110.0,27,4.44,4.44,4.67,Commercial (21+),1.0
842304019654950739,Ealing,private_room,house,25.0,51,4.51,4.53,4.71,Small (2–5),0.8
842696309082023542,Brent,entire_home,apartment,71.0,43,4.49,4.47,4.51,Small (2–5),0.9
843207938644557279,Westminster,entire_home,apartment,158.0,89,4.55,4.57,4.64,Single (1),0.8
843269922698707406,Enfield,entire_home,apartment,285.0,25,4.56,4.56,4.8,Commercial (21+),0.95
843343035128072388,Westminster,private_room,apartment,63.0,39,4.51,4.26,4.9,Single (1),0.9
843935263460585436,Westminster,entire_home,apartment,119.0,26,4.46,4.38,5.0,Professional (6–20),1.0
844059765598008873,Westminster,entire_home,apartment,110.0,28,4.43,4.46,4.68,Commercial (21+),1.0
844083467295648548,Hackney,private_room,apartment,46.0,20,4.45,4.25,4.85,Single (1),1.0
844138819643143486,Hammersmith and Fulham,entire_home,house,230.0,30,4.57,4.53,4.63,Single (1),1.0
844318065852511235,Southwark,entire_home,apartment,62.0,59,4.44,4.68,4.92,Commercial (21+),1.0
845756963183361431,Waltham Forest,entire_home,apartment,56.0,57,4.21,3.98,4.74,Small (2–5),1.0
846320502554803657,Kensington and Chelsea,entire_home,apartment,158.0,70,4.46,4.46,4.87,Single (1),1.0
846341055305083329,Waltham Forest,private_room,apartment,41.0,40,4.55,4.63,4.75,Small (2–5),1.0
846500233331253929,Kingston upon Thames,private_room,apartment,67.0,33,4.45,4.36,4.79,Single (1),1.0
846578321658839117,Enfield,private_room,house,39.0,26,4.54,4.42,4.88,Small (2–5),0.91
846906972343384243,Barnet,entire_home,apartment,125.0,29,4.45,4.45,4.59,Professional (6–20),0.96
847621986877993538,Westminster,entire_home,apartment,120.0,20,4.0,3.8,4.7,Professional (6–20),1.0
847899479343238003,Tower Hamlets,private_room,apartment,56.0,20,4.25,4.15,4.45,Commercial (21+),
848571494246091512,Lewisham,entire_home,apartment,,32,4.19,4.41,4.78,Small (2–5),1.0
848585486327789453,Westminster,entire_home,apartment,134.0,25,4.32,4.28,4.8,Professional (6–20),1.0
848674817301738754,Bromley,entire_home,apartment,161.0,23,4.57,4.74,4.65,Commercial (21+),1.0
849013915071108900,Wandsworth,entire_home,apartment,312.0,39,4.26,4.03,4.51,Professional (6–20),0.98
849329612847943275,Tower Hamlets,entire_home,apartment,89.0,127,4.4,4.29,4.52,Small (2–5),0.85
849803327977435240,Islington,entire_home,apartment,141.0,65,4.57,4.58,4.77,Commercial (21+),1.0
850594013581861412,Lewisham,private_room,house,32.0,59,4.51,4.42,4.56,Small (2–5),1.0
850835269536499696,Camden,entire_home,apartment,176.0,25,4.52,4.32,4.84,Commercial (21+),1.0
852013580039994409,Lambeth,entire_home,apartment,144.0,24,4.42,4.29,4.67,Commercial (21+),1.0
852220259271746098,Southwark,entire_home,apartment,228.0,36,4.44,4.25,4.67,Professional (6–20),1.0
852678814330132763,Southwark,entire_home,house,142.0,53,4.45,4.25,4.74,Small (2–5),1.0
852895868099042909,Islington,entire_home,apartment,111.0,22,4.41,4.45,4.55,Commercial (21+),1.0
852995478191604053,Lambeth,entire_home,apartment,69.0,41,4.54,4.71,4.85,Commercial (21+),1.0
853404659995708105,Southwark,entire_home,house,176.0,55,4.38,4.18,4.64,Small (2–5),1.0
853778161324147191,Tower Hamlets,private_room,apartment,,65,4.57,4.63,4.92,Single (1),
854256935802821529,Tower Hamlets,private_room,house,60.0,30,4.33,4.47,4.67,Commercial (21+),
854268507451238585,Tower Hamlets,private_room,house,60.0,24,4.38,4.42,4.67,Commercial (21+),
855710490609568749,Kensington and Chelsea,entire_home,apartment,103.0,31,4.48,4.42,4.94,Single (1),1.0
856289333062821764,Hackney,entire_home,apartment,111.0,26,4.54,4.5,4.69,Professional (6–20),1.0
858044153362456017,Camden,entire_home,apartment,143.0,95,4.52,4.57,4.85,Professional (6–20),0.94
858525625016088619,Westminster,entire_home,apartment,112.0,95,4.4,4.32,4.72,Commercial (21+),1.0
859191457477479421,Kensington and Chelsea,entire_home,apartment,220.0,25,4.12,4.32,4.24,Commercial (21+),1.0
859426488374587250,Wandsworth,entire_home,apartment,99.0,44,4.34,4.41,4.8,Commercial (21+),1.0
859645184850518058,Camden,private_room,apartment,,34,4.53,4.74,5.0,Professional (6–20),0.94
860184434886973567,Camden,private_room,apartment,,34,4.56,4.74,4.82,Professional (6–20),0.94
860684576623074514,Islington,entire_home,apartment,,52,4.56,4.48,4.81,Commercial (21+),1.0
861064054144559122,Westminster,entire_home,apartment,165.0,31,4.23,3.94,4.74,Commercial (21+),1.0
861413799363872034,Camden,private_room,other,,34,4.47,4.32,4.47,Single (1),
861533693356526071,Kensington and Chelsea,entire_home,apartment,90.0,30,4.33,4.53,4.57,Professional (6–20),0.88
862800263031091582,Lambeth,private_room,apartment,49.0,83,4.53,4.46,4.53,Small (2–5),0.92
862803729544703789,Camden,entire_home,apartment,96.0,114,4.39,4.46,4.72,Professional (6–20),0.98
862832338144524098,Lambeth,private_room,apartment,42.0,35,4.51,4.49,4.83,Small (2–5),1.0
862861593894908260,Kensington and Chelsea,entire_home,apartment,96.0,26,4.19,4.12,4.69,Commercial (21+),1.0
862965620291356374,Lambeth,entire_home,apartment,108.0,23,4.43,4.57,4.48,Professional (6–20),0.98
863473631577008492,Camden,entire_home,apartment,104.0,131,4.38,4.39,4.62,Professional (6–20),0.98
863508928133633590,Camden,entire_home,apartment,112.0,133,4.51,4.56,4.78,Professional (6–20),0.98
863567657092613695,Southwark,private_room,apartment,,38,4.34,4.41,4.82,Professional (6–20),0.97
863575434111891240,Tower Hamlets,entire_home,apartment,,29,4.03,4.0,4.38,Professional (6–20),1.0
863590305044049077,Westminster,entire_home,apartment,380.0,57,4.37,4.37,4.6,Small (2–5),1.0
863641858804304733,Tower Hamlets,private_room,house,60.0,27,4.26,4.41,4.78,Commercial (21+),
863674714739925238,Tower Hamlets,private_room,house,52.0,24,4.38,4.67,4.83,Commercial (21+),
863679045177130058,Tower Hamlets,private_room,house,60.0,28,4.57,4.57,4.86,Commercial (21+),
863715043468919198,Lambeth,private_room,apartment,99.0,87,4.45,4.34,4.57,Small (2–5),1.0
864513610867808952,Southwark,entire_home,apartment,196.0,65,4.54,4.69,4.63,Professional (6–20),1.0
865319095730647044,Barnet,entire_home,apartment,112.0,31,4.58,4.9,4.81,Commercial (21+),1.0
865761715864307986,Barnet,entire_home,apartment,104.0,38,4.58,4.71,4.71,Commercial (21+),1.0
865797602362944770,Barnet,entire_home,apartment,100.0,33,4.48,4.67,4.64,Commercial (21+),1.0
866111643022404599,Barnet,entire_home,apartment,105.0,22,4.5,4.55,4.5,Commercial (21+),1.0
867137895058166771,Ealing,entire_home,apartment,126.0,32,4.56,4.19,4.88,Single (1),0.89
867977597554363032,Southwark,private_room,apartment,,21,4.57,4.52,4.95,Professional (6–20),1.0
868117243960619248,Tower Hamlets,private_room,apartment,44.0,27,4.41,4.22,4.67,Small (2–5),0.59
868124466078604947,Barnet,entire_home,house,153.0,48,4.58,4.58,4.73,Small (2–5),1.0
868817318417036207,Westminster,private_room,hotel,,28,4.46,4.54,4.75,Commercial (21+),0.99
868863200463789992,Islington,entire_home,apartment,261.0,21,4.24,4.48,4.38,Commercial (21+),1.0
868867932597535493,Brent,private_room,other,58.0,64,4.55,4.69,4.94,Small (2–5),1.0
868922850930837659,Westminster,private_room,apartment,88.0,51,4.57,4.53,4.98,Commercial (21+),1.0
869299742887197016,Lambeth,entire_home,apartment,,21,4.48,4.43,4.71,Single (1),
869339737763810201,Hackney,entire_home,apartment,101.0,23,4.39,4.35,4.74,Small (2–5),1.0
869386448938129670,Westminster,entire_home,apartment,,37,4.43,4.43,4.68,Professional (6–20),0.96
869596917094694980,Croydon,private_room,apartment,345.0,28,4.5,4.61,4.64,Small (2–5),1.0
870100390011084782,Camden,entire_home,apartment,,22,4.18,4.0,4.73,Commercial (21+),0.87
870431898692446712,Hackney,entire_home,apartment,75.0,55,4.58,4.6,4.93,Commercial (21+),1.0
871410566156119933,Lambeth,private_room,apartment,46.0,94,4.56,4.44,4.81,Small (2–5),1.0
871669223998446276,Camden,private_room,apartment,136.0,27,4.3,4.56,4.59,Professional (6–20),1.0
871934271640767071,Brent,private_room,house,78.0,64,4.52,4.7,4.58,Commercial (21+),1.0
872364397371335936,Camden,private_room,apartment,113.0,36,4.56,4.61,4.5,Professional (6–20),1.0
872418717509271829,Hillingdon,entire_home,house,149.0,75,4.16,4.03,4.53,Small (2–5),1.0
872437321349136308,Lambeth,entire_home,apartment,175.0,84,4.1,4.18,4.67,Commercial (21+),1.0
873091972742546119,Southwark,entire_home,apartment,,24,4.5,4.46,4.67,Small (2–5),0.0
874747278415552379,Haringey,entire_home,apartment,142.0,36,4.58,4.67,4.78,Professional (6–20),1.0
874777412005244688,Southwark,private_room,house,35.0,22,4.5,4.73,4.68,Single (1),0.9
876636957576982321,Westminster,entire_home,apartment,197.0,49,4.55,4.59,4.82,Commercial (21+),1.0
877275764036783850,Tower Hamlets,private_room,apartment,63.0,28,4.29,4.14,4.79,Single (1),0.33
878369360643343857,Redbridge,entire_home,house,255.0,22,4.23,4.09,4.5,Commercial (21+),0.95
879561188423954439,Tower Hamlets,entire_home,apartment,,59,4.42,4.07,4.61,Commercial (21+),
879561373777292825,Tower Hamlets,entire_home,apartment,96.0,354,4.44,4.36,4.64,Commercial (21+),
879651617475418286,Islington,private_room,apartment,,193,4.3,4.1,4.4,Commercial (21+),
881112192559639273,Westminster,entire_home,apartment,261.0,27,4.22,4.3,4.63,Small (2–5),1.0
881744049666566580,Camden,entire_home,apartment,99.0,58,4.5,4.6,4.83,Commercial (21+),1.0
881955545128233923,Richmond upon Thames,entire_home,apartment,143.0,31,4.52,4.29,4.74,Single (1),0.6
882428536393714243,Tower Hamlets,entire_home,apartment,371.0,55,4.33,4.44,4.62,Commercial (21+),1.0
882599467642292286,Camden,entire_home,apartment,104.0,149,4.22,4.3,4.66,Professional (6–20),0.98
882673952955068783,Newham,entire_home,apartment,146.0,22,4.45,4.45,4.82,Small (2–5),1.0
882780746330702664,Westminster,entire_home,apartment,299.0,25,4.48,4.76,4.96,Small (2–5),1.0
883033259391248960,Hackney,entire_home,apartment,85.0,103,4.53,4.35,4.9,Commercial (21+),1.0
883079847142210509,Lewisham,entire_home,apartment,146.0,37,4.54,4.7,4.73,Commercial (21+),1.0
883156707243328667,Westminster,entire_home,apartment,81.0,20,4.05,4.6,4.65,Single (1),1.0
883238424971326444,Westminster,entire_home,apartment,109.0,33,4.27,4.21,4.76,Commercial (21+),1.0
883248210382006671,Tower Hamlets,private_room,house,49.0,88,4.44,4.24,4.78,Commercial (21+),1.0
883953072274502087,Wandsworth,private_room,apartment,103.0,27,4.3,4.22,4.44,Small (2–5),0.9
884723865130935958,Kensington and Chelsea,entire_home,apartment,275.0,89,4.54,4.47,4.85,Professional (6–20),1.0
885618271221771322,Hackney,entire_home,apartment,76.0,85,4.58,4.26,4.95,Commercial (21+),1.0
885620764026671426,Hackney,entire_home,apartment,76.0,64,4.41,4.16,4.89,Commercial (21+),1.0
